name,mz,rt,CTRL-T01_F01,CTRL-T01_F01_2,CTRL-T01_F04,CTRL-T01_F04_2,CTRL-T01_F05,CTRL-T01_F05_2,CTRL-T01_F11,CTRL-T01_F11_2,CTRL-T01_F15,CTRL-T01_F15_2,CTRL-T01_F17,CTRL-T01_F17_2,CTRL-T01_F23,CTRL-T01_F23_2,CTRL-T01_F26,CTRL-T01_F26_2,CTRL-T01_F33,CTRL-T01_F33_2,CTRL-T01_F38,CTRL-T01_F38_2,PRO-T01_F02,PRO-T01_F02_2,PRO-T01_F07,PRO-T01_F07_2,PRO-T01_F08,PRO-T01_F08_2,PRO-T01_F17,PRO-T01_F17_2,PRO-T01_F19,PRO-T01_F19_2,PRO-T01_F20,PRO-T01_F20_2,PRO-T01_F28,PRO-T01_F28_2,PRO-T01_F31,PRO-T01_F31_2,PRO-T01_F35,PRO-T01_F35_2,PRO-T01_F39,PRO-T01_F39_2,SYN-T01_F01,SYN-T01_F01_2,SYN-T01_F02,SYN-T01_F02_2,SYN-T01_F09,SYN-T01_F09_2,SYN-T01_F12,SYN-T01_F12_2,SYN-T01_F17,SYN-T01_F17_2,SYN-T01_F22,SYN-T01_F22_2,SYN-T01_F31,SYN-T01_F31_2,SYN-T01_F33,SYN-T01_F33_2,SYN-T01_F35,SYN-T01_F35_2,SYN-T01_F37,SYN-T01_F37_2
118829,435.334,1060.911802,20647400,15344420,7964120,12354700,51619730,27895090,6171420,24994760,27922450,4518210,6686310,3141570,5403950,2880070,2515130,43580510,2402590,33770270,3991650,18715470,14614770,9113170,5522590,16243200,7998560,3267080,26229060,23879200,2275320,8388760,1785170,15664740,2635220,8577230,29870700,16888500,3965860,14501370,6999000,23123370,4075370,2481090,13791310,2569040,5437480,28227800,4824740,13580760,20550720,44678430,26172200,34137000,8861590,23937020,8008900,11281560,13245350,24031030,3732060,3423270
124322,435.273,935.7655,0,0,0,0,0,0,6266480,6214700,7257520,5549390,10882030,9253580,3008240,0,9315860,5294140,0,4220240,0,3050090,21341480,15979140,0,0,15047730,8669110,5301340,10298960,14053440,14661370,1966270,0,6178850,0,3204450,5187640,13638330,18070930,8921370,9257820,0,2587380,0,0,12571100,11955590,3669140,6953770,4422200,9231540,7176260,3470620,2974310,3166520,0,1857920,4362690,5027610,0,0
122217,435.295,1163.272,1026490,2190140,1437810,1177800,1911570,3123870,1604890,2127110,3080280,1419280,3732020,1476480,4450320,920194,1706340,1132240,1169990,3718470,2000494,1047260,4954470,3267610,2152810,5331100,3608930,2307700,1669430,4553030,3116110,2878580,1387690,0,1060090,3486340,1532190,6126250,2041210,1488530,2057170,4836230,726391,1767610,1546380,1384310,2017040,3265380,2157170,1582180,1719680,3133360,1110660,3069340,1246240,1581390,1833290,725384,1546900,1338110,2048500,2349030
72002,436.094,293.7906667,9474690,12661180,4435170,19340430,10944340,19107740,11418540,19485880,11637240,17239740,5049350,9517100,20614960,0,10411930,19289480,8642540,9328730,0,2199490,6950110,15389170,4537290,3750240,9582770,12673780,24624300,29751110,16270050,12802291.3,0,0,11731480,2612640,1811120,0,6736220,8352650,7578750,8100410,0,0,0,0,0,0,0,15173430,8965930,15210000,13867030,8587170,9385630,16150880,0,2097330,11811547,4847573,12477190,14898540
142496,436.267,828.2276139,8874640,48477490,12695300,4625250,2546210,2469940,2031910,5084920,1933580,2184930,15758890,29499940,50445650,28029990,63282000,13086440,15249610,1916690,6100700,12029760,11037260,12647670,9720040,16329380,20901890,28897750,5494460,5017920,2039740,2771860,3117130,4101500,11920580,2605220,15570240,10254100,2555890,2711790,12985790,1342440,5976230,4802800,4445140,10173000,1173600,18300510,18450110,8984240,23779060,2832180,33355520,28257610,6591300,12051360,14944740,21513240,8625650,10216620,1424590,2855180
99579,436.302,972.9200429,16710090,15453050,25915440,21031500,17586390,25276240,19857170,25075730,28465220,34579660,46167230,15225520,44671990,6154630,35676300,36054300,44551810,41039580,28266580,23168020,49811100,23960710,31812880,20326190,37457390,0,27645950,18035080,34337340,37047270,28696030,29564760,20950400,22982880,18126720,20283640,30088300,17912060,32309150,25356200,13950070,18496550,10791710,8492500,12721270,33758820,33269860,34633510,29152390,28623520,28057670,16483160,20648640,25272230,5057280,20665440,14109940,31694130,10609750,26054800
62227,436.301,747.525875,1599820,2182230,1756670,1480730,1549880,3883210,1463190,1528680,1795950,4735800,4404690,3584940,1901810,1672970,5132460,4276550,2323610,4921020,2394440,4166720,1747890,2525310,1800820,5881790,0,2598400,0,2006710,4581920,4631030,1680900,1343950,8948330,4112280,1674900,1293920,1587900,836930,4869000,2571420,1332100,1453130,3226430,989277,18239800,2203260,4697540,1863740,2285010,1953170,1773400,4378210,1937990,155328640,0,3708110,2507820,2331540,2246710,1913280
66679,436.362,1251.715,1994010,3136480,0,8296230,2896350,2669300,0,4615560,0,0,11974290,0,85470300,1474170,0,6143790,84993660,4355090,4795390,5180460,7726740,16511400,43085300,96964010,101625900,9720820,47856690,102948790,4503380,17330010,0,0,25567620,6126910,14358800,35481100,0,0,0,42187650,1473520,4788900,9648710,0,0,2885500,75287871,28538770,14882540,11272730,17924150,25308200,2081310,1971930,0,0,2008630,15940730,12637370,1222220
139441,439.234,891.9585,2891620,9989060,8729647,8719230,0,5989560,2793362,4623180,2221776,1645850,0,9213187,10066000,8493418,0,13020130,1322260,2169432,6200510,1671921,1078500,7181680,8209650,0,23818025,14104810,7923660,0,11038309,0,12392930,16478550,0,2057810,0,7354745,2294720,22399030,6905320,1135350,8855927,19360580,21601480,10914678,0,2131650,1356240,0,8963490,10480470,24690330,1633090,9319360,1881980,15531900,14575937,23087100,21012660,3286890,17725890
91708,439.306,970.6176667,2251360,3652040,2215060,2619890,3699530,3243320,3103330,3277200,2895670,3178730,3358720,0,5107840,0,3729810,3316000,4114240,2685940,2312210,0,8877610,7857140,7011420,6586620,12178490,6407150,8021520,9240720,4598600,2757970,0,1878370,3742950,5049400,3114530,2484400,7037480,4509280,3550140,4352910,5251630,7236950,0,2038360,0,7045380,4175250,3933190,5081340,8073580,2332750,2134170,2133660,3521420,6665310,6231570,2646180,2936280,4006910,1970070
113333,439.305,1120.53,4059620,3008510,0,0,8167090,6111860,2377730,0,2763500,3649740,2298400,3438850,3033790,3380840,3534120,4237680,3532160,11964320,2733810,2830180,2954080,2549240,3364220,3602980,7430750,15908170,0,2984060,3609730,4422610,3463230,3139420,4354500,4917790,2868400,6453100,2683610,2225530,3007520,9057680,1874710,2542760,3035770,3098100,2217110,7052400,3132350,4157940,3742780,0,3631140,3405330,2529410,4876440,2189760,2627800,3619390,3025740,3759850,8266130
107622,439.324,924.2265,0,0,768423,522156,0,221374,670451,1252600,1646489,1106468,0,619035,0,0,0,0,3280498,0,0,2221130,473040,1414046,473033,1598923,1169210,1995191,0,1318029,692061,0,0,0,1105456,924826,633580,0,0,0,694952,608897,0,524894,0,1736816,1126340,1126783,0,1522882,0,0,0,0,0,210151,0,0,1477290,0,0,474969
111016,440.245,890.7432667,26093900,14900800,14018400,13269400,43947800,17008200,17939100,36706700,35726400,22664900,0,15449200,0,9427460,21386600,22700400,19125800,20492900,0,0,48232300,40463000,18061200,18101300,27684300,23256500,46340400,21671200,20396200,19150000,0,11519600,34698300,37660700,0,13695400,14884600,14216900,22177700,20963300,0,0,11931500,15347930,13215600,20993900,14307000,20835200,24368300,65043100,14305700,31564700,0,13464500,10903200,11811000,39005900,22683300,19192300,20349700
116274,440.29,1018.69,8553400,6064080,6713990,0,0,4296340,0,0,0,0,0,0,0,4525000,0,0,0,0,4294930,3259580,0,0,23116570,6458480,5283900,12085800,0,0,3187830,8874740,3207880,3326060,0,0,11543450,4973350,7312650,3135510,0,0,13046360,10292770,10588870,9413660,11940800,0,0,0,0,4868760,3717030,10586010,36771750,5080520,7543510,2842690,7186430,27006080,11350160,12127690
142604,440.333,1018.991135,6976630,7605336,3468016,8408910,4481170,3004933,5217397,5443232,5533490,7263070,2776276,2443690,10880510,2455960,3625930,3916340,2561060,2504580,3693920,1788670,3354040,2480820,3711200,2926640,3654740,9134680,4157240,2374100,1436270,2549860,2907710,1672910,3104400,4875820,2644840,2515240,1049310,1181670,5386540,3033910,1397940,4055270,2192600,3063830,2121960,4532510,1765690,1607260,11283900,4207870,1483200,2867760,5869030,7952560,2514180,4092920,5303510,7325770,1727090,2093500
67759,440.291,1035.67,33611680,36256580,5389560,18539410,47549970,37571372.9,31448190,16844526,53222230,30447355.9,21077950,20599642,100948550,0,31124960,49525448,39886370,25302690,10104620,2529860,42284050,30843630,30832380,14555820,52514590,54277260,36322740,56451000,27981850,32646660,10000060,24104980,26508726,21159803.9,3561917,3312940,32543612,52483200,27779280,36465570,12283840,15799450,16893810,7529590,3108540,50938408.2,21627270,46303730,47591090,42054070,25825190,10861822,65646620,43097533,34806620,26808590,12365242,90488585,33825260,56462020
97786,440.337,1060.084167,0,15440600,0,0,7449920,8095050,7398210,8401290,48373700,0,0,29380100,0,0,10844700,33469000,32990100,10062900,0,0,53663800,11809200,8767360,30944420,26491400,7298050,37069700,41019800,0,31342930,0,0,26764510,9207760,0,0,16081300,17642340,9286360,7340490,19264770,17426370,0,0,12101000,14218900,18716600,47254260,32216400,0,7731730,5589540,0,0,0,0,24324600,16960000,15050600,0
104881,440.358,1153.546571,5914990,0,0,9523570,12801200,6242170,9774570,0,11250960,5608770,12013540,7365240,14673670,0,4781790,19250310,7482530,5434760,7999450,8340090,7441760,0,3450680,0,13577200,81889800,3180360,2864930,9852470,6969200,0,4978320,9489920,0,6857100,1983090,0,0,6821860,16262250,6254310,8295300,0,7238080,0,5628510,9116420,0,0,10875800,3384780,0,14139690,3813620,4988340,7391320,10303700,7904820,9435780,3024110
65633,441.331,968.4206329,0,2075180,0,0,5563200,2384890,1227220,0,6649430,11287650,10002600,0,3146480,0,9204530,0,14120950,24951520,0,0,8875420,0,4526080,16414290,13510400,16247100,2539740,0,15478810,6563580,958040,1954690,8099390,10293590,0,0,2178150,4182520,5475720,11115160,0,1735610,0,0,0,1905080,6784340,7766980,2364590,1545500,0,0,1920320,0,0,0,0,0,2556840,0
96905,441.295,895.025,2644440,1475110,0,0,2724840,28247200,0,0,0,0,0,3804990,14059800,7407180,0,9063810,0,20253100,0,3323420,2881080,0,5048730,4917820,5102200,8925400,3016950,3614070,4910850,4022130,27352320,6746620,144128000,0,0,7248250,19117400,13913100,5448630,0,2035130,4003350,6467160,0,0,5117300,0,0,0,0,2849080,0,3702390,0,30855800,7864200,3696310,2908660,3193300,25656800
140168,441.321,1129.672105,2909370,3007585,2632990,15393850,5071975,6787659,10593590,11872240,10758570,16465700,9103370,6923870,6571450,863704,4096950,18320460,11166900,9412570,10847886,9523410,2115070,3189740,7482373,5149513,18251740,15634200,7353830,3545720,933046,11224108,2030190,3457023,14652560,11853585,8740649,7132340,7398740,4138680,8641181,4256030,4689147,2254157,1800690,1023460,5439737,8225968,11902396,9944789,643500,8309320,5433040,5060452,2632735,11895957,11210308,1698050,2349123,9866300,3552001,6547544
104424,442.257,873.2015606,55985100,52871500,37241340,47842320,95121900,57552950,48132130,62639430,86289110,74521500,118958200,66076400,109235290,31653390,68895300,99986950,84707100,110239500,38820540,66338450,107279900,121315200,91499180,115744300,210438000,170203660,124208740,138292970,65968600,67862710,37833850,20891300,57751400,81864900,10803250,43983400,48608600,61393920,58058400,36165100,32572400,25606800,30946510,30757240,58762640,106402300,43922710,70744090,63137100,134766110,92115410,78190420,51341080,46419250,34648550,34191000,79325960,114689080,31045450,24710200
70701,442.285,842.3152,11232750,8224830,7496770,15534700,12108990,18715140,22581350,12469620,27513400,18759570,24599530,8107480,33736150,5548210,22710430,8812710,32746320,31194920,8295800,8115980,23136040,15711740,9947770,23487520,19344260,18632240,9745030,16128850,15948650,24078790,4894110,6373870,21594940,3520590,5163670,4133000,9729000,6146350,24009660,19994530,4244780,8562100,5009750,2459180,6866360,14487580,7839280,17187230,8837980,24695650,7274190,5953350,8149300,7658010,0,4283200,12800460,15652350,12623080,11032820
147887,442.287,824.8606154,8440600,5082606,4216742,4173167,2443365,11655790,0,3617498,3318640,6453030,11435900,5998770,1123748,3730384,2184760,2606554,0,19967700,9946503,4546918,0,3893171,2845454,6599530,10860100,0,11734550,7303526,4423490,2254940,3243420,3589547,0,7741370,6082769,7376380,860934,1226580,588872,0,0,3167604,5634430,4950760,2952701,2570280,0,3732677,1392746,3844733,11155410,13727238,605078,4267300,2114963,3142651,3120849,4390881,1227660,814125
49056,442.279,850.5465,1759100,7111590,0,6765360,5734940,0,9692000,3974600,6044500,6869320,9106890,5770700,3183190,4466350,13050320,4634420,2899940,11025030,4514310,5789770,7918180,6427380,4886930,14061820,6051490,4976790,6948210,5096160,6153680,11812530,4349580,4006400,8521990,15027430,5357100,8629430,9223120,4004060,8674340,9640440,4155030,6758600,4039770,1901710,0,7564960,4812870,5588580,2700830,5693820,5660060,6068590,9338380,3318460,4763510,6162400,10415020,2879720,6652000,3264690
4853,443.092,1144.76,3138320,4494062,1263390,4365560,2553880,5050436,6718930,8785070,0,4954320,1697040,1477880,3457702,3820350,4825430,3503270,0,2179780,4126550,0,1208950,5325421,0,0,7015500,9370561,5604260,0,2082790,5280598,3082772,1439080,2709910,4755250,2056830,1933204,1769783,11964970,7864870,3607110,4357272,2053400,1375190,8323170,4027460,9584911,8928400,6112540,2462700,5800300,1012640,1003610,5633504,1484100,0,10398261,0,5496498,3351738,11341333
77138,443.305,729.6996081,11428950,5733160,4705420,12277530,13164780,0,26175250,5631160,17635920,22082510,0,4608070,3870660,1613910,1409150,5488840,0,6441130,0,0,2754830,6400980,4732950,2530380,4047070,2868650,5304410,4309330,4615400,6977760,0,0,0,0,2981940,2868350,4800440,2574760,9051240,8303500,0,1770900,2681280,2732980,0,2419620,2331120,4811220,4634750,7622996.4,4391750,6061270,4730380,0,0,0,0,5616610,1951230,3187010
35153,444.241,820.0092857,0,3148120,0,1207010,7232220,0,2445330,1293780,0,3758120,10218840,1151150,0,1023400,8924780,0,0,0,1876720,1336540,6940430,5077600,3433670,11920400,0,0,2577290,8944950,15336080,4910360,2665960,3245650,10952980,6837900,0,4305220,1730160,3932730,11029370,0,2529300,0,1449110,2582560,0,6035670,5130880,8422620,9587060,5056450,0,1748140,0,0,0,2240560,4667570,4375540,2631180,6808330
146254,444.305,948.100875,816546,1605089,0,760061,1560140,877211,0,0,838444,1198580,0,591133,1473770,840094,1243240,974488,0,0,0,0,903727,1059740,1116340,1200640,0,0,800704,826873,914056,819523,0,0,939463,942234,0,0,0,819590,0,0,0,0,0,664019,0,0,0,0,723773,0,0,1751357,1170050,927482,816560,677683,1126420,946176,0,0
16300,444.281,836.5288571,0,1357580,2416210,0,0,2931020,0,5630550,4833310,6270210,0,2648550,4220350,0,7531760,2479990,10925550,0,0,0,5127790,2052520,2551140,4821480,4618740,3250830,5071990,5598450,0,2785830,0,0,2034080,0,1952210,0,1855330,2165400,2542660,0,0,0,4391220,5288100,0,2288230,0,5949090,2701260,0,3253050,0,0,1833890,0,0,0,3683690,0,0
69680,444.29,886.3252,26363100,40380300,0,0,48458300,28573600,56574500,102451720,98177300,62092200,47710500,49445300,45951200,21276400,27525000,17293100,0,217574700,0,0,96825240,59141900,15201700,0,0,0,168980900,106736110,0,0,20580800,80610700,292478700,32816100,49523000,7087980,50041000,51597790,104638900,159453000,17078300,92754500,1928383400,43046800,15096400,35772000,0,20926800,23988300,18199000,28134300,33030900,27683000,18237200,222083600,15300000,11582500,0,0,0
85662,444.889,334.5755,92425560,105018360,63229410,97427080,192504870,78466750,126989047,134264510,108892630,149764850,108845770,71435778,100282470,18012400,101175800,143332680,111736220,117655900,78015914,39902220,146978100,164166850,119573840,124563770,241531810,196156170,109936060,196624810,98998940,140843100,45314230,50665590,79978641,95560360,59144890,61618560,70516210,73403930,229549340,119339910,64603750,88029940,65194560,34351074,65776970,177065500,87930092,116912880,122515400,135675570,95488030,99507130,125887480,99623970,74401850,47781940,105119910,191463600,80446661,67148560
20869,445.119,1393.58675,27706940,97556650,5077421,27135450,37287290,71902270,70046510,37226980,155208720,128946700,83119530,4181420,77198480,0,99469730,47871630,127130150,148295160,15770213,8095682,214170278.9,20219060,44979880,100409130,277354400,267097630,22624790,59355660,174781270,60343260,73340442,28740380,122593130,78070200,2211010,9374424,79725810,66415280,129339500,196153050,33509330,7467810,66458670,14467660,0,92453593,79432040,70415540,109004760,159440170,46395880,28799522,96310120,85105290,26735760,23749514,16688140,56604240,138884550,94937480
57365,445.12,443.5055,1878400,2211770,0,0,1504240,0,1673230,0,2161610,5489100,2220840,0,4899810,1687000,0,2411650,4166580,2110940,8354590,2161130,2736980,9638970,1945710,2648160,0,3188740,0,0,4946320,4243340,0,0,2337150,2461380,2112800,1916550,0,1645820,4364960,4474840,0,0,0,1516360,0,0,2568680,4330020,2985700,2891730,0,1708550,0,0,0,2050840,2239990,2127620,2433630,3842130
20925,445.12,996.8875,1374300,0,0,0,1607250,1654280,1728140,1124420,0,0,0,0,2293300,836537,1785770,1230020,2149910,2133940,1039090,0,2466990,1259830,1462070,0,0,3104930,1519690,1363720,2078180,2613370,0,0,0,0,617777,1836577,1731400,0,0,1672090,1119410,0,0,586578,0,0,0,2000760,2262730,2360660,0,1075840,4341300,1968690,1482330,1085220,0,4495830,1970360,2170870
100728,445.295,1122.095,2123240,589198,1817990,4418140,3163530,492196,2069420,383698,138141,194095,2750220,1456540,367300,530337,3431200,4419160,558152,965555,4742580,1705710,3380640,1331630,2262980,275879,866286,2995450,361000,2538870,1384300,1923050,1311760,5088770,1265850,359287,1738970,357840,234966,190739,1566350,2754610,705822,3257970,620873,877702,519537,0,3014110,5430520,1445020,1063240,2233330,2764550,3492415,3396803,1393530,2549230,499225,1685430,605047,3484820
140696,446.363,495.2005,1216450,0,2401851,0,5391250,0,25164800,0,17904100,4874510,7560350,0,12761270,0,9651600,4382600,2713120,1935650,2152520,2403289,12926000,2299250,7263190,2339170,0,0,3315490,5833810,6174800,4766670,0,0,4116890,3266530,2233998,875754,0,0,3707560,7008730,0,0,2147680,793723,832823,4125980,13388820,9896180,1809990,6545990,4384110,1483060,1681010,2725150,1304090,0,0,0,0,0
60157,446.264,951.854,13303600,0,0,0,4927640,0,13852800,8219850,19493220,21213800,25842600,0,29145000,5177800,24494400,13109500,36933200,27089000,18240560,21265600,0,6367770,16321870,16258920,11632500,11207600,0,4296620,20592700,0,3447210,10643800,0,15491900,7759240,0,17786800,15638200,54840800,47280200,6525580,19096700,25184100,9907690,4191690,8068820,0,0,8406580,9723600,0,0,22685480,33293400,6744380,0,0,0,8018550,16845920
82986,446.326,1060.741528,6505980,9618930,4757750,5258550,7243650,0,5689110,13462890,14586530,13792520,14445230,0,0,4364070,15446320,0,0,0,12970600,12439000,8631580,0,0,6031950,0,0,0,0,0,0,2926280,3133740,0,13734580,3898760,3978360,4677600,4013570,7955800,6279970,2913180,0,3671510,3328760,0,0,0,0,0,0,4987830,0,4536370,10109170,4532420,24426950,0,0,5715570,6137920
130548,447.245,854.2835,384758,38781773,384215,10001352,20210670,679569,11672479,791107,82849634,4750036,88138359,282042,18085190,532085,92935655,3389090,16365860,29816170,0,800627,36150530,813482,4824790,63288900,37471651,14601920,599816,6541184,2438689,5706040,19012941,28083100,52270928,2693253,0,14521265,17856020,27914396,20452060,3453726,0,20855330,35702800,5651290,1210260,10498050,72941996,31669560,14886779,38243690,1076540,1213270,36520226,15859600,633170,13187133,1033700,1603293,64904514,11236188
130462,447.321,1012.935,2845900,15175370,0,9868790,8732750,0,1312540,0,1907730,0,0,0,0,0,3956760,1970030,1448460,1353330,0,0,1559330,4174150,3748870,1520780,0,2942230,2592480,20124310,1425360,3115050,16289790,8664766,3260450,1565310,2606712,3023780,6040640,6986160,5105889,5849830,0,6038730,2396530,0,0,13802220,1348210,7692040,5607640,4804510,2820660,1607560,8996500,0,1940420,0,2346938,8674880,0,2270250
93249,448.292,984.3553478,0,76101400,32070700,31106400,45884200,159128000,0,0,148860000,55599700,228464000,104316400,70136600,15231900,99996600,0,304426900,161880700,0,0,111529400,44560300,158760000,66832100,482405000,173657000,147373000,199092000,203733000,14692800,148278100,59006600,139882000,193499000,0,0,88551900,67596100,41159300,86012600,0,0,0,0,0,0,0,38375900,81034500,236839000,0,7116880,0,49621900,0,0,0,0,123140000,66814200
609,448.299,1011.806667,4980510,40685850,0,0,0,0,14987900,0,41515440,27658500,7156520,0,8664460,0,28084800,3161310,49904670,51008470,0,0,18487270,0,44849500,42881160,57318590,87085520,0,1810870,54527200,31853700,0,0,32423190,34727120,0,0,57050540,36371070,24772200,27843800,0,0,0,0,0,9904540,56483100,13783200,25756460,30496260,0,0,23835000,0,0,0,0,0,44078860,12407200
109613,449.266,1057.199216,2365690,1639390,0,6484580,1512840,2558780,1499990,0,0,0,7779380,0,7170030,0,5452160,0,0,10256170,13807881,7570060,4468810,0,1349520,6729470,2920030,7286870,5374410,21760600,4592810,3928020,3545690,11216000,4095030,6517120,0,1425730,0,3451050,0,1833910,34211200,28714170,6782380,2150540,0,0,6801380,2066130,6669130,16651590,5737609,3322070,5719710,13211990,13670108,0,1468630,7548910,2102984,907962
111576,449.26,298.0196667,4886170,9626390,0,0,8495280,4210020,4596220,0,6131650,8272630,16650840,0,8408220,0,19603800,5752160,7462620,12977020,1509430,0,6788190,3644440,7190620,8509380,6356250,0,2381840,6312320,9363460,8723500,0,0,5564380,14097390,0,0,5571600,7763070,12802170,7571960,0,0,0,0,0,9359540,7786890,5607660,6664070,16146700,0,0,7789280,2531520,0,0,0,13108680,5719040,6736470
96624,451.371,1110.042083,31354380,33608570,34880100,26775240,63725950,40391090,42995900,43636830,41184260,64747210,65752560,31344930,51534470,12068830,49723290,67627940,50539530,60779300,33147440,17050300,83246520,38904090,23774270,75243740,486774070,559351510,53625520,107489650,45605280,49641550,17847670,26203530,30336880,130538610,69888910,20922800,29498420,25647570,73902650,55914820,16989340,28160870,16105050,19902610,55874830,75113860,30956780,65290970,61290490,61323850,36512680,135853110,32553180,26997630,16740730,12319200,35774490,60339590,28428080,45494150
63414,452.301,896.0386621,11950750,6578440,0,0,10697360,5390060,4925020,7562650,0,3318520,2336830,0,4518260,0,10692560,3151510,0,2713790,0,0,0,0,4040450,2605100,9808500,7906870,4256720,4911500,8196480,2713220,0,0,3007140,7811870,0,0,6067110,8125060,16940070,3128750,0,0,0,0,0,0,3278340,4277650,16562380,10525170,1068970,3928870,16555060,4083620,0,0,0,19763130,2449250,4244280
125507,452.312,1123.18,0,214283,1989560,2768643,345132,295993,0,735359,175089,0,0,0,1117281,1655114,0,535011,476822,0,225865,172482,0,0,0,0,193894,754126,536374,0,185683,0,0,323572,0,776044,0,137720,0,0,273399,1441884,0,443240,0,23858797,436116,313749,220965,0,0,325047,0,0,0,0,296103,783564,479460,496242,0,197497
70482,452.299,891.0058226,2271150,4808830,0,0,5411970,5327860,8178780,16993750,3073740,1723970,0,2519910,10793440,4400590,6317340,5964780,1446090,5332100,0,5554240,4680620,11419150,14341510,0,0,0,9045630,0,9877050,0,0,0,4644280,2843580,12552100,41874200,1003850,5495650,6602690,0,0,0,1526370,0,4590270,4534500,1569330,1417810,9702230,0,12470500,0,4242460,1490340,2872060,41597120,2790680,6660430,9422800,5113999
75155,452.3,831.552,9270250,13353710,9196640,7734100,18423630,4749610,10982180,4314650,6625400,27674950,0,6596340,7871760,3197400,0,26364950,7747830,15044950,9757320,3286380,9270880,12690000,0,0,0,0,11688450,19555980,0,4597610,9588370,2726750,5662280,5822720,0,2751210,8091400,8030720,0,14168960,0,0,3234060,2331480,12833550,7458060,17163920,13479030,14907010,21733220,0,0,5983120,8312460,6886990,6008830,9639580,13854520,6028840,5276170
126875,453.317,793.1308478,4878680,2221510,1972860,5994750,8659340,6732730,4977590,4788580,1975140,3967840,3187400,3089840,7897316,1460720,3375670,7928990,4005500,1808180,6188190,0,4440190,6230640,4627180,1112820,4872390,4400150,5666600,11364630,0,4364990,0,1565320,3300900,4007640,3543550,3120260,5229974,4585748,6285800,7606960,4913230,13317860,4944550,1673650,2155400,12685920,2862380,7827760,4831590,2022900,5357340,6045090,4053410,6770320,2666460,4364990,6281790,13523740,4977160,3956440
3960,453.236,688.4565714,0,3744707,741029,0,0,1911340,779813,2879940,2506460,3335980,1225730,1853590,0,7031798,4153482,0,2950229,1928153,730113,1866260,6274655,2829990,0,3315731,1645200,3794506,2009560,1412490,1535836,4416706,2234677,2169891,4272806,2367408,2529941,1426860,2824040,1542420,0,908362,0,718219,0,1977034,3656530,1249940,1575580,2791800,587642,0,1954770,2648570,0,645602,737106,1462276,1972180,1206550,1619158,1344560
124461,455.166,555.4506617,3120370,1425680,2042543,2279592,49814050,34935780,5703010,5813430,9503410,6035610,2824220,2748090,2795130,2618720,1400580,4199580,3142990,2886790,1656910,2695780,15179190,15703760,29204310,12397950,10442530,12503830,3515030,8139920,9326430,12194300,1419330,2471050,9140040,9634770,0,0,46418475,51887720,11166290,14493730,0,0,1259850,1620150,4110330,17379260,8028250,14220100,31949610,20395260,0,0,7843370,6447710,1521060,1233140,31899130,18267630,11619590,9653980
110735,453.287,454.1446667,24217712,48770560,9135340,24172530,70528642,23370320,13913527,9576600,23555267.1,22180770,15631700,3376310,89396300,0,33126940,25355951,25844690,27017270,54288537,12573047,38015900,229381360,29851330,36996190,35317770,37882730,183857120,38446190,34548734,29347492,55637610,64441500,22217260,21488220,6239010,7728670,57506530,27586621,46002420,36269420,68718660,1008951100,55962390,2778540,1605710,61824880,27399520,78416630,92857540,68923278,17942380,17473780,71410104,107222400,19333274,6509130,9203458,40351050,29439460,23162830
142518,453.304,830.8119091,77026700,227830000,1407960,17396700,245119710,1062260,447313000,427423080,1858289470,982015000,457428000,449761000,250296300,121064200,46689500,437072100,65362100,801767,17019500,2082470,833720000,797053000,1941610,11696200,20007500,7270160,969006000,1590703700,0,0,561646600,681737000,252208122,446470400,436997700,707047790,482783000,312723000,1616785000,1459598690,271346400,953590500,1641413100,2423572800,21448300,301777100,7635390,765096,0,23731200,0,102127000,3426850,237165800,51232700,12451100,10836100,5434330,6751140,2201760
117235,456.233,360.814,4073350,5151990,5309750,6054630,3922520,0,7609960,9267850,29581000,30098400,8416320,5672230,2583150,0,38087800,4143630,22067800,12137160,0,0,15119140,1711640,7477140,57464000,37934400,38182600,8912000,6095300,20899600,20225400,9792600,7498660,15616740,46247000,2848710,3642590,8596600,8964150,3888520,22847600,10462700,8705860,6437660,0,0,1240170,21773400,16917860,8892060,7815140,20240200,0,5509060,10125200,0,0,5890790,4037740,23284800,6861720
3597,456.256,892.2629178,5127740,13407980,59861420,2884210,0,47966660,3924980,13939910,0,11832210,0,35122790,3603750,92148830,0,7365800,17280790,12373430,0,43882900,10749080,2817770,6199030,8579220,9455870,19685510,27109740,0,17945100,6974940,4437220,0,21395670,6629910,31965180,21390700,3374490,13503790,0,8348160,22973610,0,19829170,37195490,291829840,2234960,9139210,3226110,3543490,0,17212790,31931840,4647280,0,10301850,18109760,20500310,0,9120540,0
33611,457.345,706.2229779,2146800,0,0,6607220,12483800,4164720,15815740,0,9149430,14209880,33431960,1880100,0,0,11134880,7481770,29943930,15479700,2258510,0,24236560,6219670,2828100,35123480,15173140,35896850,8545490,7088790,15118600,12107730,0,0,36458900,32958470,0,0,3791020,6819560,18953980,8374320,0,0,6075300,1833260,0,0,4907360,0,4857710,12811470,6598850,0,0,0,4279250,0,4573390,0,0,0
