name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
22824,280.235,1040.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13132,280.235,1043.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143665,280.235,1040.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71765,280.671,986.4809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134821,281.197,1170.0245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74161,281.226,1204.0086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97150,281.174,866.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142100,281.174,843.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147612,281.209,1068.1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52747,281.879,348.4776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86877,282.169,843.7052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117812,282.18,714.3528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69427,282.178,1055.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90033,282.265,1053.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57003,282.636,832.9058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101118,285.018,581.5777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116479,283.192,760.3206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61206,283.283,1126.7106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82383,283.19,1172.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121549,283.299,1125.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127483,283.654,826.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65631,284.151,292.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116241,284.272,651.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3944,284.475,456.2251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83032,284.607,741.6755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124403,285.193,948.2368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84446,285.194,1097.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32424,286.18,495.5928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88043,287.185,479.5762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103392,287.236,513.4843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122297,286.216,787.9565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89375,286.217,791.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123930,286.622,853.1661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87563,287.164,993.1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100313,287.173,1014.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65536,287.168,514.2842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97725,287.161,683.7705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81125,287.164,1058.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124972,287.2,1079.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14275,287.2,1068.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117779,287.269,969.7435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129744,288.912,419.2737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47450,288.209,902.5719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89618,289.937,399.3331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100844,289.15,881.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79166,289.16,904.3346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122213,289.169,1139.1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98463,289.179,673.6055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2223,289.187,954.6188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135076,290.164,803.8483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7527,290.146,808.3815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125505,290.151,869.3744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125459,290.142,961.3425,seed,"NA","NA",C07086,Phenylacetic acid,[M],2M+NH4,C8H8O2,0.708183000844942,C07086_1,grade1
62146,290.142,1042.5285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52744,290.259,961.0738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145972,290.214,696.4162,metAnnotation;metAnnotation,C00468;C00468,117630;117630,C00951;C02537,Estradiol-17beta;Estradiol-17alpha,[M];[M],M+NH4;M+NH4,C18H24O2;C18H24O2,0.671723958188962;0.671723958188962,C00951_2;C02537_2,grade3;grade3
119688,290.177,602.4337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111577,290.186,661.0165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137947,291.159,1143.0322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125094,291.174,714.3054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131402,291.166,724.4905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10338,291.195,913.3685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126884,291.195,878.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75148,291.228,680.2922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120657,291.684,341.1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148508,291.785,294.3877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121340,292.182,567.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3859,292.165,688.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18240,292.165,471.9408,metAnnotation,C04137,66807,C03296,N2-Succinyl-L-arginine,[M],M+NH4,C10H18N4O5,0.708977815223306,C03296_1,grade3
14269,292.166,579.2695,metAnnotation,C03415,124068,C03296,N2-Succinyl-L-arginine,[M],M+NH4,C10H18N4O5,0.626582171526207,C03296_2,grade3
135823,292.166,638.747,metAnnotation,C03415,124068,C03296,N2-Succinyl-L-arginine,[M],M+NH4,C10H18N4O5,0.505654978279507,C03296_3,grade3
129992,292.508,389.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113480,292.66,517.4042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36098,292.657,522.2474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80683,292.665,590.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52312,292.694,323.8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117421,292.69,314.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85437,292.698,318.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94113,293.166,504.9968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101086,293.202,732.4118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69542,293.202,693.1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87860,293.203,700.2952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66772,293.19,1096.0639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82993,293.202,1087.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86873,293.198,861.4522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126610,293.211,852.8015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143560,293.211,855.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25736,293.211,849.5095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111866,293.225,1133.1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103704,293.211,1049.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113476,294.337,553.4312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113317,294.274,1069.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121723,295.247,630.8024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20202,294.74,324.9968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52158,295.205,1053.4822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124072,296.117,873.6557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135338,296.172,478.0495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57125,296.202,964.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121315,296.666,838.9105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125358,296.899,302.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126753,299.814,413.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36095,297.214,1004.1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72010,297.242,1154.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139379,297.63,1226.3212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72001,298.99,607.4702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72017,298.129,1060.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81604,299.123,645.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112407,299.153,1252.2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116287,299.192,1021.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116808,300.215,1089.7083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54065,300.293,662.6931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99056,300.585,734.2865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29472,300.171,881.8043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,300.268,990.9569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88461,300.211,1075.5075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89131,300.289,989.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6214,301.051,766.0918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119325,300.988,698.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75104,301.177,729.5954,seed,"NA","NA",D07991,"NA",[M],M+H,C18H21FN2O,0.755144859885444,D07991_1,grade1
99847,302.357,549.5018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143397,302.238,1108.9391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124398,302.667,832.2453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70476,303.2,966.9316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91692,303.195,927.2587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137098,304.293,1055.4355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118817,304.19,569.6851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128193,304.22,727.5875,metAnnotation,C01176,70708,C00280,Androstenedione,[M],M+NH4,C19H26O2,0.777123020935039,C00280_1,grade3
116239,305.279,677.3539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130611,304.3,1076.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8357,304.952,292.4983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99132,305.3,391.3488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85112,305.174,1042.3575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15897,305.175,1051.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,305.175,1032.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88237,305.733,356.0776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113635,308.087,534.0724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97400,305.899,323.9764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36114,306.238,717.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147106,306.236,1056.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8953,306.217,752.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79360,307.19,904.2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113477,307.19,952.3136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150951,307.19,943.4235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126795,307.19,1139.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130737,307.676,508.9885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25614,308.243,347.4255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117165,308.228,748.6175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3105,308.735,306.8799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96898,308.997,523.7193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119380,309.148,1143.4525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130122,309.181,631.3393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116947,309.212,914.2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116123,309.23,1124.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52289,309.206,1151.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54291,309.692,1049.5267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49346,310.177,563.2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33641,313.204,510.6624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88048,310.956,320.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104172,311.225,1010.3749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102593,311.221,874.5862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16916,311.221,1011.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120498,311.221,1072.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116270,311.237,1200.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117630,312.202,625.8697,metAnnotation,C00280,128193,C00468,Estrone,[M],M+CH3CN+H,C18H22O2,0.585882462032492,C00468_1,grade4
83633,312.199,827.7074,metAnnotation,C00951,145972,C00468,Estrone,[M],M+CH3CN+H,C18H22O2,0.556707989809816,C00468_3,grade4
114208,312.233,727.5276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96979,312.249,659.1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66805,312.225,975.8304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80377,313.216,1027.1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16044,313.252,1212.0111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19100,313.23,1103.6467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124973,313.233,1094.2982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41957,314.207,816.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88394,314.24,908.1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,315.192,971.3355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77381,315.195,860.5727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79914,315.196,890.9565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127488,315.195,991.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37292,315.195,938.3465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36106,315.599,338.6684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117184,315.264,898.0092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109853,316.285,661.6178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122050,316.256,1211.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117232,316.284,1059.0767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122333,317.825,555.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81090,317.231,997.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,317.252,819.0045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86109,317.636,291.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104567,318.205,968.8719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116264,318.214,1099.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116794,318.227,727.3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97987,318.3,1040.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146522,319.226,1142.4996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12967,321.49,524.0406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14248,320.25,1000.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88901,320.197,881.4705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7357,321.21,982.2075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70094,321.208,1043.8988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129771,322.206,831.9478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106911,323.221,1008.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128194,323.627,925.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55401,324.404,1163.9948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145304,324.28,1069.1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111780,324.228,799.5704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86652,325.192,706.6144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51871,325.237,891.9069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103753,325.231,909.0917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124301,326.262,1002.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124541,326.207,875.399,metAnnotation,C00280,128193,C20144,"Androsta-1,4-diene-3,17-dione",[M],M+CH3CN+H,C19H24O2,0.614302369047193,C20144_1,grade4
131396,327.214,1124.5616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67510,327.021,1069.4616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129882,327.194,1044.9288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60859,327.137,1076.1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25735,327.008,1079.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7483,327.169,1063.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20812,327.16,1151.1809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145973,327.13,1161.2967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44749,327.184,557.5145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140985,327.186,654.7313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41934,327.2,394.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125301,327.216,935.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109614,327.228,1087.2967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97951,327.217,883.9903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121543,327.727,983.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121838,328.224,900.3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135488,328.33,402.4838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13931,328.212,885.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94621,328.243,1056.4183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7364,328.253,1025.9551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52854,328.255,1017.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125143,328.279,731.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64386,328.815,281.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62751,329.005,1075.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,329.102,500.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150488,329.145,880.5733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52279,329.175,508.6205,metAnnotation,C02427,124068,C21160,L-Alanyl-gamma-D-glutamyl-L-lysine,[M],M+H-H2O,C14H26N4O6,0.787255864993831,C21160_1,grade4
120297,329.184,480.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36928,329.206,931.0213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81567,329.207,606.0516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44952,329.207,621.43,metAnnotation;metAnnotation,C05487;C05487,120649;120649,C05488;C05489,"11-Deoxycortisol;11beta,17alpha,21-Trihydroxypregnenolone",[M];[M],M+H-H2O;M+H-2H2O,C21H30O4;C21H32O5,0.585183788166962;0.458973189930593,C05488_1;C05489_1,grade4;grade4
100402,329.232,986.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101102,330.237,864.3925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98850,330.217,818.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12933,330.236,814.9921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134927,332.534,542.7024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18226,331.218,1038.8128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147803,331.206,974.7576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85427,331.204,1119.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120736,332.213,880.0859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59918,332.246,805.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91709,333.192,742.7657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103088,333.222,1146.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65634,333.206,1096.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77601,333.288,1217.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88241,333.693,745.0083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94611,334.209,1053.1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75496,335.091,1020.1565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117805,335.218,974.9079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69671,335.527,292.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138012,336.208,694.5533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101160,336.17,709.0065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103081,336.914,689.7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121943,336.185,673.6947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88392,336.204,870.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106919,336.253,960.6145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120163,336.522,286.8902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77389,336.703,681.5165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52159,337.067,1094.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103077,337.227,1052.7651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114063,338.235,1056.6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144814,338.142,897.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109653,338.248,842.0901,seed,"NA","NA",C16512,Palmitoylethanolamide,[M],M+K,C18H37NO2,0.675166551048102,C16512_1,grade1
61210,339.194,1062.2718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130442,339.179,815.3495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86143,339.202,1024.7764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107618,339.236,779.9435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54536,339.247,838.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119686,340.231,629.0683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113060,340.941,461.6653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140117,341.222,940.8907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89605,341.216,1114.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82403,341.226,1104.7669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138053,342.235,1052.8448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5669,342.227,887.5108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119059,342.242,1154.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85855,342.265,792.2259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113911,342.264,780.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63450,343.267,999.0445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88923,343.197,905.8676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61148,343.188,465.1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119379,343.2,290.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59916,343.227,1013.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112973,344.272,737.6255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106140,344.214,978.8938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130382,344.23,977.2802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146493,344.23,985.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97779,344.231,979.5773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
